place,title,time,pay,date
경기 용인시, 농협 하나로클럽 용인점,시간협의,"시급10,000",5시간전
서울 동작구, 농협 하나로마트 흑석점,08:00~17:00,"시급8,880",6시간전
경기 용인시, 농협 하나로클럽 용인점,시간협의,"시급10,000",02/28
경기 용인시, 농협 하나로마트 광교점,12:00~20:00,"시급9,000",02/27
경기 용인시, 농협 하나로클럽 용인점,시간협의,"시급10,000",02/26
경기 수원시, 하나로마트 수원금곡점,09:00~18:00,"시급9,610",02/22
