place,title,time,pay,date
대구 북구, (주)보나비,08:00~22:00,"월급1,997,752",58분전
서울 중구, (주)보나비,08:00~13:00,"시급8,720",1시간전
서울 강남구, 아티제 타워팰리스점,11:00~19:00,"시급8,720",3시간전
서울 강남구, (주)보나비,시간협의,"월급1,997,752",6시간전
경기 수원시, 보나비,07:30~22:00,"시급8,720",7시간전
서울 영등포, (주)보나비,06:30~06:30,"월급1,997,752",19시간전
서울 강남구, 아티제,시간협의,"월급1,997,752",02/28
서울 송파구, (주)보나비,시간협의,"월급1,997,752",02/27
서울 강남구, 아티제,시간협의,"월급1,997,752",02/27
경기 수원시, (주)보나비,08:00~17:00,"월급1,997,752",02/26
